id,onboarding_date,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,split
1e855687-0262-4c45-8046-065c02525644,2023-01-17,26,200000,MORTGAGE,4.0,EDUCATION,C,15000,14.79,0,0.07,N,3,train
2607a3fe-2eda-4661-a540-0dd854fd77e8,2023-03-19,25,200000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15500,11.99,0,0.08,N,2,test
3312d8be-2c89-4091-9106-5c3416383c0c,2023-01-17,24,200000,RENT,8.0,EDUCATION,A,10000,8.49,0,0.05,N,4,train
e6612994-f0d5-4cb1-acae-e8230e629203,2023-01-17,24,66000,RENT,3.0,EDUCATION,B,25000,9.91,1,0.38,N,2,train
9df65dc9-8105-49db-a03c-facb75e4c201,2023-01-17,22,66000,RENT,6.0,EDUCATION,C,25000,13.06,1,0.38,Y,3,train
00af3635-2c9d-4d06-ad97-4a68101837db,2023-03-19,22,200000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9000,6.17,0,0.04,N,4,test
679ce779-9500-40ef-98a5-08788da45281,2023-03-20,144,200000,MORTGAGE,4.0,EDUCATION,B,6000,11.86,0,0.03,N,2,test
f58d0492-248b-4d2a-9216-32056c34f00e,2023-01-17,25,200000,RENT,5.0,EDUCATION,D,18000,16.32,0,0.09,N,3,train
25ab6e76-ff88-4c8c-ad94-558eec10d392,2023-01-17,25,200000,MORTGAGE,2.0,VENTURE,B,12000,10.38,0,0.06,N,2,train
0f423ddb-12f2-49f1-89a2-7873d8151b97,2023-03-20,25,200000,MORTGAGE,9.0,PERSONAL,C,23050,14.35,0,0.12,N,3,test
06859c20-a659-4a48-9d95-0c66eb756a8a,2023-01-17,24,200000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,20000,,0,0.1,N,3,train
e5eb3822-6baf-4f8b-b4f5-99cb80ffbe64,2023-01-17,24,60000,RENT,2.0,DEBTCONSOLIDATION,E,25000,,1,0.42,Y,2,train
ef90202e-92bf-4fe0-9102-9607ddd0bdc7,2023-01-17,21,14400,OWN,0.0,HOMEIMPROVEMENT,B,3000,,1,0.21,N,4,train
012f1f1f-f9af-4b14-bd0a-258244b2c4c1,2023-01-17,26,66996,RENT,10.0,PERSONAL,D,25000,15.21,1,0.37,Y,2,train
82d142be-7544-4bf3-b46a-7273827969af,2023-03-20,23,67000,RENT,3.0,EDUCATION,A,25000,7.9,1,0.37,N,4,test
78d17c8e-1efe-4b0c-a41b-80c2d9a93eaf,2023-03-20,24,67000,RENT,2.0,VENTURE,B,25000,10.99,1,0.37,N,3,test
0b35b359-10e4-4241-aa11-bb8382f8f4ac,2023-01-18,24,68000,RENT,5.0,PERSONAL,D,25000,14.09,1,0.37,Y,3,train
fad08e00-97db-4c75-a680-48cd3bb1e526,2023-01-18,25,69000,RENT,9.0,PERSONAL,D,25000,17.49,1,0.36,N,2,train
38552070-4c05-46aa-affe-c15886516e38,2023-01-18,25,200000,MORTGAGE,0.0,EDUCATION,B,12000,11.48,0,0.06,N,3,train
b54bf43f-d1dd-4ce3-8317-04763c746f1d,2023-01-18,26,188000,MORTGAGE,10.0,VENTURE,E,20000,17.74,1,0.11,N,2,train
65b34877-1dbf-42cf-9a49-e29bf499311d,2023-03-20,26,200000,MORTGAGE,4.0,PERSONAL,C,3000,13.92,0,0.01,N,3,test
acf081e2-8e8f-483d-b62d-44368b2ac3cf,2023-03-21,25,69996,RENT,9.0,EDUCATION,D,25000,15.21,1,0.36,N,3,test
0edfb01b-fa5b-4695-9d6c-7acb49109b6c,2023-01-18,22,14400,OWN,2.0,MEDICAL,B,4000,10.99,1,0.28,N,3,train
ee571044-f541-43f2-89c2-3bfb976d9ada,2023-01-18,24,70000,RENT,3.0,EDUCATION,B,25000,11.86,1,0.36,N,4,train
b29d5e77-2291-4652-a57c-111f0a155b9b,2023-01-18,24,14400,OWN,5.0,PERSONAL,A,6000,7.49,1,0.42,N,3,train
a9580516-5221-4074-b606-9bd233e41505,2023-01-18,24,56100,RENT,7.0,MEDICAL,D,25000,16.49,1,0.38,N,4,train
deeb9adf-2505-4e88-827e-7921a6cdd53b,2023-03-21,25,66000,RENT,9.0,VENTURE,D,25000,15.33,1,0.38,Y,2,test
0632218a-4fb0-4607-86f6-3367c0c79a82,2023-01-18,26,66000,RENT,3.0,HOMEIMPROVEMENT,B,25000,11.58,1,0.38,N,4,train
433947f8-a67e-4bb7-96f6-cc0070a19fae,2023-01-18,25,14400,OWN,7.0,EDUCATION,A,5375,5.79,1,0.37,N,2,train
88c01369-29db-4ddb-9f37-ddf544f71a56,2023-01-18,25,72612,RENT,9.0,MEDICAL,C,25000,13.11,1,0.34,N,2,train
9d1d136a-a7c8-4e15-9fd9-45def004ec71,2023-01-18,23,74000,RENT,3.0,MEDICAL,B,25000,10.36,1,0.34,N,3,train
c5dc34f5-f2c0-402e-b1c6-06f2e6560ca6,2023-01-18,25,75000,RENT,9.0,DEBTCONSOLIDATION,B,25000,10.36,1,0.33,N,2,train
68d82895-abdd-429f-84fd-c804c6aafc32,2023-01-18,24,192000,RENT,0.0,MEDICAL,C,22000,,0,0.11,Y,2,train
aaf41427-4924-4c4e-b70a-918e4be51634,2023-01-18,21,192000,MORTGAGE,123.0,VENTURE,A,20000,6.54,0,0.1,N,4,train
57becc7a-00f7-47db-b55a-5cfe25e9ff06,2023-01-18,25,191000,MORTGAGE,1.0,MEDICAL,B,10000,12.53,0,0.05,N,4,train
54637d70-d715-46d1-b25d-7450ffd90991,2023-01-18,26,190300,MORTGAGE,5.0,PERSONAL,A,15000,,0,0.08,N,3,train
e03e19c6-c9e1-4c9c-9b32-354e28ee9ad7,2023-01-18,22,190000,MORTGAGE,3.0,VENTURE,C,10000,,0,0.05,N,3,train
6557a624-5177-4d87-9b8c-d49c7298e70b,2023-01-19,24,75000,RENT,4.0,EDUCATION,B,25000,10.25,1,0.33,N,4,train
5a663cd4-7e65-4c03-bcea-0a7e40a5f127,2023-01-19,22,71000,RENT,1.0,EDUCATION,D,25000,15.95,1,0.35,Y,4,train
0a8f3b5f-b5ac-45c8-992d-a7795b9e7f17,2023-01-19,26,190000,MORTGAGE,3.0,VENTURE,B,20000,12.18,0,0.11,N,4,train
3157c846-22b6-4457-a892-d20edc83d2b4,2023-01-19,23,189996,OWN,0.0,PERSONAL,B,24000,11.83,0,0.13,N,3,train
52319c2f-6dac-4971-8900-1d4c55b1740b,2023-01-19,23,78000,RENT,7.0,DEBTCONSOLIDATION,C,25000,,1,0.32,Y,2,train
17a0d90c-241f-43da-87c2-c96df1bb5e7f,2023-03-22,23,78000,RENT,1.0,VENTURE,B,25000,10.62,1,0.32,N,3,test
9d05a290-ca4e-417c-bc01-e8600936f01f,2023-01-19,23,78504,RENT,7.0,VENTURE,B,25000,10.74,1,0.32,N,3,train
0c909ccd-07b2-4460-b499-1a8f97183dca,2023-01-19,25,186000,OWN,9.0,VENTURE,B,10000,10.25,0,0.05,N,4,train
93543aa8-ee10-4dd4-b299-07592f696661,2023-01-19,24,185000,MORTGAGE,,EDUCATION,B,35000,12.42,0,0.19,N,2,train
eeb95d47-f080-4ea2-b470-deff28807b06,2023-01-19,25,185000,RENT,6.0,VENTURE,C,15000,15.27,0,0.08,N,2,train
706bbc03-4bfc-480e-82cc-8b9e80f8d785,2023-01-19,24,62050,RENT,8.0,MEDICAL,D,25000,15.33,1,0.34,Y,2,train
f9e9922f-df55-4292-9e4a-9b8fee294944,2023-01-19,23,79416,RENT,7.0,VENTURE,D,25000,15.21,1,0.31,Y,2,train
e9e7e70a-52d3-421e-91bf-50266a804c7a,2023-03-22,21,14400,OWN,4.0,VENTURE,C,6250,14.72,1,0.43,N,2,test
c403075e-476b-4269-84b5-ca84759f7ebb,2023-01-19,24,79631,RENT,8.0,PERSONAL,D,25000,15.7,1,0.31,Y,2,train
6bbd860e-6ebd-4db6-a3e8-afaf021e8e71,2023-03-22,24,79632,RENT,0.0,EDUCATION,C,25000,13.35,1,0.31,N,4,test
80e9e6d4-60cc-43d5-85f0-a5a0408fa5e9,2023-01-19,21,14400,MORTGAGE,0.0,MEDICAL,C,1500,,0,0.1,N,4,train
b95daa69-898e-4a38-ab56-dfe2fd849ef9,2023-01-19,24,80000,RENT,6.0,EDUCATION,A,25000,6.62,1,0.31,N,2,train
2b5763e4-d959-4f2f-a1b2-7efa4b5b6ac8,2023-01-19,26,80000,RENT,5.0,DEBTCONSOLIDATION,C,25000,13.61,1,0.31,N,4,train
e6499966-ecfc-4939-b418-377f63ec2139,2023-01-19,22,185000,RENT,4.0,MEDICAL,B,25000,11.36,0,0.14,N,2,train
871c115d-f694-4127-94be-8c2d8c1b2037,2023-01-19,26,185000,OWN,10.0,PERSONAL,A,5000,7.68,0,0.03,N,2,train
b52801d9-2c13-41f7-ab74-1d9778ee2c7f,2023-01-19,24,184992,RENT,7.0,HOMEIMPROVEMENT,D,22000,14.46,0,0.12,Y,4,train
b696ce2c-520a-4cc0-9f3e-eeaaea8990f4,2023-01-19,23,184000,OWN,5.0,EDUCATION,B,2500,11.83,0,0.01,N,2,train
74f8666d-6c40-4aa6-b4a3-462209198b7d,2023-01-19,24,172000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,20000,13.47,1,0.12,Y,4,train
2ca6dbcc-ee23-4b90-ac84-372866c08c8e,2023-01-20,24,183000,MORTGAGE,2.0,MEDICAL,B,20000,11.49,0,0.11,N,3,train
4dc23c9f-d9a6-44ca-bf24-700424b8dd7e,2023-01-20,22,183000,MORTGAGE,3.0,EDUCATION,A,1000,,0,0.01,N,2,train
b3297700-c850-4a55-ad4c-c92548c3dc23,2023-01-20,25,182952,MORTGAGE,9.0,PERSONAL,A,15000,6.03,0,0.08,N,3,train
be6fdf0a-654c-49a1-8f6b-3703322408f7,2023-03-22,23,74004,RENT,7.0,DEBTCONSOLIDATION,E,25000,16.35,1,0.34,N,4,test
19692839-2d1e-4cf6-8b32-821a0dfc52e1,2023-03-22,26,74004,RENT,10.0,DEBTCONSOLIDATION,D,25000,,1,0.34,Y,4,test
f06e8599-548e-47f6-ba93-5e637e593184,2023-03-22,25,81000,RENT,5.0,DEBTCONSOLIDATION,A,25000,7.29,1,0.31,N,3,test
28d75422-f5b7-4703-82a5-39890c1de9bf,2023-01-20,23,81600,RENT,1.0,MEDICAL,B,25000,11.36,1,0.31,N,3,train
23f6a4f2-3099-4827-886f-20977a2261bf,2023-01-20,24,82000,RENT,8.0,VENTURE,B,25000,10.25,0,0.3,N,2,train
fa4f366e-b061-4196-8218-3297083bdd4f,2023-03-22,24,83000,RENT,5.0,EDUCATION,B,25000,11.12,0,0.3,N,3,test
dab7ece7-c2de-4dee-b4f6-1f96cfc1a291,2023-01-20,24,83000,RENT,5.0,PERSONAL,D,25000,12.92,0,0.3,Y,3,train
7e33a77c-ed16-450e-9daf-69e338e934d7,2023-03-23,24,180000,RENT,8.0,EDUCATION,E,18000,18.64,0,0.1,Y,4,test
3efa0145-064e-4d31-8e12-4bde50e4ff4b,2023-03-23,23,180000,MORTGAGE,8.0,PERSONAL,A,28000,7.51,0,0.16,N,3,test
a692da34-9867-42de-b980-296c2d30465b,2023-03-24,23,14400,OWN,2.0,HOMEIMPROVEMENT,E,4000,16.7,1,0.28,N,2,test
02060e40-2f5c-4960-82a0-6b02cc60e4e4,2023-01-20,22,14400,OWN,0.0,PERSONAL,B,2100,11.14,0,0.15,N,4,train
ef70eec1-992f-47b5-a88b-f63827d8826d,2023-01-20,22,84500,RENT,6.0,PERSONAL,F,25000,18.3,0,0.3,N,4,train
007dd047-2b32-4bb3-bd12-49a201405ba8,2023-03-24,24,85000,RENT,5.0,MEDICAL,B,25000,10.62,0,0.29,N,4,test
ae4ecc99-6d6c-4188-ad9c-8b54cdccb7b2,2023-01-20,24,180000,MORTGAGE,7.0,VENTURE,B,14000,11.99,0,0.08,N,2,train
6ae78555-828e-40fa-bff7-e8d6d76de5fc,2023-01-20,26,180000,MORTGAGE,2.0,VENTURE,B,12000,9.63,0,0.07,N,4,train
653cbaf8-7615-4a2d-8479-0822bf766814,2023-01-20,25,142800,MORTGAGE,9.0,MEDICAL,F,10000,18.25,1,0.06,N,4,train
f3ec22ea-a4cd-4a39-a6df-af5ba647ae16,2023-03-24,23,14664,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,,1,0.41,N,4,test
e372698e-61f0-4f61-a936-50fcce5e563d,2023-01-20,24,87000,RENT,8.0,HOMEIMPROVEMENT,D,25000,14.84,0,0.29,N,3,train
7fd6250d-b9a4-4ed9-9809-c6250f15f188,2023-01-20,24,75000,RENT,0.0,VENTURE,E,25000,14.7,1,0.33,Y,3,train
1eac1131-3a64-40c0-b1a5-8b607dd3c82f,2023-01-20,23,76000,RENT,7.0,DEBTCONSOLIDATION,D,25000,16.02,1,0.33,N,4,train
a5321c6f-3569-4cf4-ac04-997e9571b1be,2023-01-20,23,66215,RENT,1.0,MEDICAL,D,25000,15.37,1,0.32,Y,2,train
2d546108-3ffa-431b-9b34-4c670bd8d5e9,2023-03-24,25,90000,RENT,9.0,MEDICAL,B,25000,10.99,0,0.28,N,4,test
8fd31330-8501-420a-b13a-11d60c90b321,2023-01-20,21,15000,OWN,0.0,HOMEIMPROVEMENT,A,6200,7.9,1,0.41,N,2,train
1119b537-1a01-4845-90d7-1f0318ee29ee,2023-01-20,26,180000,OWN,2.0,PERSONAL,B,25000,10.99,0,0.14,N,4,train
c004c1d9-fa42-41bb-af5f-82d72e6d25be,2023-03-25,24,180000,OWN,8.0,EDUCATION,B,21000,11.48,0,0.12,N,3,test
200f1b1b-976a-4d30-8046-e18be4b826ee,2023-01-20,25,180000,OWN,9.0,MEDICAL,C,20000,14.26,0,0.11,Y,4,train
42cda610-e022-4206-a285-e4a0e0091f03,2023-01-20,26,180000,OWN,0.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.06,N,4,train
b0b2f43c-8a09-417e-97d4-eb76a0e4793b,2023-01-20,25,180000,MORTGAGE,3.0,VENTURE,B,9950,11.26,0,0.06,N,2,train
bded9d12-21b5-452b-9d92-c750dffdaf10,2023-01-20,23,15000,OWN,7.0,MEDICAL,B,4475,,1,0.3,N,4,train
6453fb59-075d-46cf-af20-9f4e0e289abc,2023-01-20,23,78000,RENT,2.0,VENTURE,D,25000,16.32,1,0.32,Y,3,train
29574e06-7649-425b-938f-9c505fc6975a,2023-03-25,25,66300,RENT,3.0,MEDICAL,E,25000,17.93,1,0.32,Y,4,test
7fcaa3d5-2df5-4d4f-a94f-6c4883674617,2023-03-25,23,90000,RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,test
a6ff1564-15f3-4723-b0e1-c8f953b3ab7c,2023-03-25,24,79000,RENT,9.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.32,Y,4,test
79bcc9d0-38a4-4523-a028-b231c4a8caee,2023-03-25,24,91800,RENT,4.0,PERSONAL,C,25000,13.43,0,0.27,Y,3,test
b2d24c91-4a83-47dc-9b44-134177e8ca3b,2023-01-20,25,92000,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,train
4de40eed-9140-4952-a6b8-52967d45dcc8,2023-01-21,24,92000,RENT,1.0,VENTURE,C,25000,12.73,0,0.27,Y,4,train
f51b1462-10c3-49e4-8b81-d30a63ff289d,2023-01-21,23,93600,RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,train
dd0fa2ad-fe7a-4703-97e5-62daef2a7577,2023-01-21,23,15000,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3,train
c56cd87c-8af8-42eb-8b4f-f99e821e95fc,2023-01-21,23,70550,RENT,3.0,MEDICAL,F,25000,19.04,1,0.3,Y,4,train
9abf2004-d048-4ed2-99a2-2092d2d087dd,2023-01-21,25,83800,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,Y,3,train
365f6116-4fe5-4503-b931-93b8115950c9,2023-03-25,26,175000,MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.01,N,4,test
50b36c6a-7c69-4796-80ca-d3919e87ce56,2023-01-21,25,175000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.05,N,2,train
138b3cfd-e239-4a27-b824-2f91d7151729,2023-01-21,22,175000,MORTGAGE,6.0,EDUCATION,B,18000,,0,0.1,N,2,train
42d5d846-32ee-48bf-81e4-750e456bbd8c,2023-01-21,23,175000,MORTGAGE,8.0,PERSONAL,B,21000,11.99,0,0.12,N,3,train
ba8df6aa-4723-46be-afe9-73cdf5ce5ab6,2023-01-21,23,15000,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4,train
85b7790b-382d-4b00-bdb9-d86020508147,2023-01-21,23,15000,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,N,2,train
b27c9c0b-c95d-47dd-98f1-88c156a233d4,2023-01-21,22,88000,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,Y,2,train
18ab85a4-0208-412f-b9b8-3133aa8dacfe,2023-01-21,25,74800,RENT,2.0,MEDICAL,B,25000,10.99,1,0.28,N,2,train
95253dfe-f4d0-4377-9c48-4042ef084aeb,2023-01-21,25,88000,RENT,0.0,VENTURE,D,25000,14.96,1,0.28,N,4,train
283aa5e3-8440-49ae-aab7-5c971637677a,2023-01-21,25,15000,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,Y,4,train
9dafb3a5-8491-4c6a-af25-3d885a26f093,2023-01-21,26,88000,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,N,3,train
53f39391-e1bd-4aec-bac8-dd19de7e0d02,2023-01-21,25,100000,RENT,1.0,VENTURE,B,25000,9.33,0,0.25,N,4,train
3a8895ae-4d32-42f5-b750-52b960992d2a,2023-03-26,23,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4,test
07ec4b7e-bafd-46cc-a67f-c13cb9257620,2023-01-21,24,102400,RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,N,3,train
c5cbdd0a-d9ef-49f4-b4e6-a59c9a5ab57e,2023-01-21,24,92000,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,Y,4,train
6313efa5-0aa7-4d56-82d3-1cb750f52b6a,2023-01-22,23,93000,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,Y,2,train
58b22676-33c9-4af4-9833-2db1da732361,2023-01-22,22,175000,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2,train
582460cd-8b90-4f58-9a47-55218f041293,2023-01-22,23,175000,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,N,3,train
6d8345b3-740a-48b0-897b-a3ffd865a5d5,2023-01-22,25,174708,RENT,9.0,VENTURE,B,9000,10.59,0,0.05,N,3,train
a1cd392d-a0c9-48cd-8476-2493489f676e,2023-01-22,25,174000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,N,3,train
7974b088-ad30-45cd-8e4a-d65c78614765,2023-01-22,26,174000,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,N,4,train
5c503e61-92f6-42bb-a2bf-23aa6ac97898,2023-01-22,25,162000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,Y,3,train
dfcd63b4-810f-4982-83c9-1e6c017b91e6,2023-01-22,26,173467,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,N,4,train
d3fdad8b-6f7a-478f-adb0-176cc8d117c9,2023-01-22,21,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3,train
c961d175-6035-4cd2-8679-9ad5e62b7ef5,2023-01-22,25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,train
c08a2e77-3967-4c79-aa85-de116f270ce0,2023-03-26,21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,test
83987d62-21e9-43f3-b097-42014d8ab775,2023-01-22,24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,train
9a98c2ea-b1b4-4ec9-9895-e496025722b7,2023-01-22,26,110000,RENT,3.0,PERSONAL,C,25000,,0,0.23,Y,2,train
d5e699d7-e326-48ae-960e-fc779a24a558,2023-01-22,23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,train
df6e1bbb-f1f6-49c5-bcf6-491578821906,2023-01-22,25,159600,RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,Y,4,train
0a9a3617-a4a2-484d-992d-d543206494df,2023-01-22,24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4,train
6421cb10-acb1-4fd8-ad2e-d7327096597b,2023-01-22,25,170004,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4,train
c1e4972e-4396-46b5-86ee-b35ac85b6dd2,2023-01-22,24,158004,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,Y,2,train
e874e698-fa59-4f30-965e-db4b1a640b3c,2023-03-26,26,170000,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3,test
b9cda798-3a3b-423e-88d7-94402e897787,2023-03-26,24,83300,RENT,0.0,MEDICAL,D,25000,,1,0.26,N,2,test
0c2c3645-6f57-41bd-9f10-12f765bffe78,2023-01-22,24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,train
a7aeeb2b-418e-45cf-aa3b-e3a807786c53,2023-01-22,22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3,train
b11e047c-eb88-4a5c-a30c-363a92dd24eb,2023-01-22,25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2,train
0560c351-3446-4adf-bd65-8dabed5ee3f0,2023-01-22,25,170000,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2,train
febbacd1-b500-4956-a881-63ff43656d32,2023-01-22,22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2,train
b0706f5f-39b5-474b-abe0-374ae6111b5e,2023-01-22,25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,Y,4,train
0d8e799f-02ca-463f-9436-3e3e81e204d6,2023-01-23,24,120000,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,N,4,train
d81fa45f-c780-4555-8887-f39b322793fb,2023-01-23,25,120000,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,N,2,train
203c0144-7039-4c78-8646-459518243a04,2023-01-23,23,120000,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,N,2,train
c3e31a46-1af7-4e4f-ab70-f89668f1356c,2023-03-27,24,91800,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,Y,2,test
5918a074-70e5-4982-b4e1-a9b2b2445af6,2023-01-23,21,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4,train
7d96adc7-a7a0-48b9-a32b-a9c5c7992c9d,2023-01-23,26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,train
d61b71ad-f4ee-4584-aa2a-94236389e40f,2023-01-23,26,129996,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,N,3,train
83ea96a8-4818-4d58-b0f0-f91266b5ed35,2023-01-23,23,130000,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,Y,2,train
176c753c-acd7-4480-9afd-f25af3a92763,2023-01-23,23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4,train
3499458e-df1c-4135-8d7d-baa83371d616,2023-01-23,25,170000,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4,train
9cc5d04b-0180-434e-8554-be3490a1774a,2023-01-23,26,170000,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2,train
7d1bbe54-356f-4e99-b1bf-0ed7577b6c21,2023-01-23,22,169000,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,N,3,train
bd756fa2-a069-4575-92ab-c4512c78ddc8,2023-01-23,26,168750,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,Y,3,train
3e7f27e7-d086-4903-bece-6e5dbf02f87e,2023-01-23,23,168600,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,N,3,train
4d6e1d4e-a1ab-4c1e-bb3c-7a4fcd91a0bd,2023-01-23,24,168288,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3,train
481e6aaf-4215-45d7-b33f-7d6feb3d3530,2023-03-27,25,168000,MORTGAGE,2.0,PERSONAL,B,35000,10.65,0,0.21,N,2,test
bd67cc07-6742-415a-9401-b0808202b7df,2023-01-23,24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2,train
39b35ef7-bced-472c-bb6f-6b229a97f7d5,2023-01-23,24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4,train
0e494f0f-9471-4d26-8bca-c2b8d9d56e85,2023-01-23,24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,Y,3,train
8a1361b0-40b1-4cfb-a4ec-2ffa14fd3af2,2023-01-23,25,134000,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,N,2,train
8dd9f4b4-2fba-4c88-86b7-252e8a47bbb7,2023-01-23,25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2,train
83c463d0-48e3-46c2-afbc-a102ffb7c757,2023-01-23,25,135000,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,N,4,train
c523b36e-530b-4a5d-b922-91ff6413e6fa,2023-01-23,26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,train
1112ccea-e42e-4c1a-b1e0-b5c14c7e6067,2023-01-23,25,145000,RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,N,4,train
f956ecd8-2c57-4320-9a66-577db662fec8,2023-01-23,23,150000,RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,N,3,train
c04deada-d872-43e3-9be1-44a014c79326,2023-01-23,23,165000,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,N,3,train
9e74275c-06e8-48d0-b0fc-ac1575f3e9ae,2023-01-23,22,153000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2,train
70488fc8-4437-4c3b-8944-6b39fcdd4617,2023-01-23,24,165000,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,N,4,train
da52ca08-c7f2-4664-9384-b5d38d47708b,2023-01-23,25,165000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,N,4,train
cf444fcd-63db-44cb-9d94-82580f328604,2023-01-23,21,165000,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,N,4,train
1787c993-9546-4027-b0f9-fc7817b22923,2023-03-27,23,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2,test
d69a1da8-f2a6-4334-ab89-7118feab6eea,2023-01-24,23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4,train
36502507-7e8b-43aa-a6ab-9a151c72f393,2023-01-24,23,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,N,3,train
a97cf2d2-a58a-45c3-8091-2f5202f3ff14,2023-01-24,23,148000,RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,N,3,train
